Wall time,Step,Value
1715108054.8308463,20988,0.9609375
1715108059.0790713,21068,0.9921875
1715108059.7089195,21081,0.984375
1715108064.4024558,21145,0.9921875
1715108067.9388788,21210,0.9921875
1715108069.1919925,21233,0.9765625
1715108073.55489,21317,0.96875
1715108073.7269847,21320,0.96875
1715108073.9631057,21325,0.96875
1715108078.626023,21392,0.9921875
1715108079.6003077,21410,0.9921875
1715108083.5593615,21485,0.96875
1715108085.7638934,21524,0.9765625
1715108095.0287383,21682,0.984375
1715108097.1434934,21724,0.96875
1715108097.2481415,21725,0.984375
1715108100.6340225,21790,0.9921875
1715108100.9094477,21796,0.984375
1715108102.9419796,21822,1.0
1715108104.3894973,21843,0.984375
1715108104.6989882,21849,0.9765625
1715108111.1059024,21968,0.9765625
1715108113.050028,22007,0.984375
1715108125.3782866,22221,0.9921875
1715108126.749001,22246,0.953125
1715108127.4829836,22259,0.9921875
1715108130.347078,22293,1.0
1715108131.6310425,22317,0.984375
1715108132.3196645,22331,0.9921875
1715108133.8510838,22359,1.0
1715108139.7765913,22473,0.984375
1715108142.216327,22508,0.96875
1715108144.5488653,22545,0.9921875
1715108149.3624735,22636,0.9921875
1715108157.1806827,22759,0.9765625
1715108157.497011,22766,0.984375
1715108161.4275472,22841,0.9609375
1715108166.140484,22931,0.9765625
1715108166.2750242,22934,0.96875
1715108175.0617878,23081,0.9921875
1715108175.253778,23085,0.9921875
1715108177.457966,23128,0.984375
1715108178.0868058,23139,0.984375
1715108178.608569,23149,0.96875
1715108180.728,23183,0.984375
1715108181.439251,23193,0.984375
1715108183.286982,23219,0.984375
1715108185.7016397,23264,0.984375
1715108186.8893895,23287,0.984375
1715108189.524596,23338,0.9921875
1715108190.7943418,23362,0.96875
1715108191.8591022,23381,0.984375
1715108195.0000727,23428,0.984375
1715108203.86673,23541,0.984375
1715108206.8260977,23590,0.9765625
1715108211.7737267,23671,1.0
1715108212.2132623,23682,0.9921875
1715108213.2582948,23702,0.984375
1715108217.1199336,23775,0.96875
1715108220.7560878,23832,0.984375
1715108226.8924522,23939,0.9921875
1715108235.1852126,24080,0.984375
1715108237.1029358,24119,0.9765625
1715108238.6660042,24148,0.9921875
1715108240.742764,24187,0.9921875
1715108243.3105586,24235,0.9921875
1715108246.4710763,24283,0.9921875
1715108246.7381332,24285,0.984375
1715108249.1409662,24323,0.984375
1715108250.3080196,24346,0.9765625
1715108254.0977066,24417,0.9765625
1715108262.4697518,24558,0.984375
1715108265.8003945,24622,0.984375
1715108268.4460506,24668,0.984375
1715108269.9311206,24698,0.9609375
1715108271.1404047,24720,0.9765625
1715108271.7311938,24728,0.9765625
1715108279.0943525,24850,0.984375
1715108280.6051073,24880,0.96875
1715108281.7976449,24902,0.984375
1715108283.4550269,24935,1.0
1715108288.3889978,25009,0.984375
1715108290.559954,25048,0.9921875
1715108295.2585554,25134,0.984375
1715108300.025055,25207,0.984375
1715108301.6953037,25232,0.984375
1715108302.4175801,25245,0.984375
1715108302.9725788,25254,1.0
1715108307.069069,25333,0.9921875
1715108310.4997532,25392,0.984375
1715108318.0721748,25506,1.0
1715108318.741759,25521,0.9921875
1715108322.8930283,25600,0.984375
1715108328.531678,25687,0.9921875
1715108333.3603666,25776,0.9921875
1715108335.501184,25813,0.9921875
1715108337.7287388,25848,0.984375
1715108342.4767895,25922,0.9921875
1715108348.1381478,26030,0.984375
1715108348.9459689,26046,0.9921875
1715108350.1357903,26067,0.9765625
1715108350.5878842,26076,0.96875
1715108351.8527803,26092,1.0
1715108355.745047,26155,1.0
1715108355.7831414,26156,0.9921875
1715108356.593186,26170,0.9921875
1715108363.1618135,26293,1.0
1715108363.971794,26304,0.96875
1715108370.2333262,26404,0.9921875
1715108373.6023352,26471,0.96875
1715108385.536076,26671,1.0
1715108390.3886461,26757,0.9765625
1715108393.3401904,26798,0.9921875
1715108393.3851018,26799,0.9921875
1715108395.0422904,26828,1.0
1715108395.1246514,26830,0.984375
1715108400.5229602,26929,0.9765625
1715108409.744091,27079,0.984375
1715108413.1797774,27143,0.9921875
1715108413.4804456,27149,0.9921875
1715108413.8249786,27155,0.953125
1715108413.9947903,27159,0.984375
1715108414.027155,27160,1.0
1715108419.2036076,27235,0.984375
1715108421.3550863,27275,1.0
1715108424.2794142,27330,0.9921875
1715108434.6636124,27450,0.984375
1715108435.060082,27458,0.984375
1715108437.610195,27506,0.9921875
1715108441.1627965,27573,0.984375
1715108443.196786,27604,1.0
1715108444.0341535,27614,1.0
1715108444.5006702,27621,1.0
1715108445.8239567,27639,0.9921875
1715108448.8181527,27696,0.9921875
1715108451.0676606,27740,0.984375
1715108456.21867,27826,0.9921875
1715108462.0038195,27917,0.9921875
1715108462.1097946,27919,0.984375
1715108463.8211453,27951,0.9921875
1715108464.8341403,27969,0.9921875
1715108481.089808,28252,0.9765625
1715108482.8537536,28278,0.9921875
1715108485.8330846,28322,1.0
1715108488.7730985,28377,1.0
1715108492.1211674,28439,0.9921875
1715108492.7980816,28452,0.9921875
1715108499.027626,28544,0.984375
1715108500.527016,28573,1.0
1715108502.73757,28612,0.9921875
1715108518.9738457,28892,0.984375
